employee_id,name,country_code,currency,salary_amount
EMP2101,Stacy Jones,USA,USD,12938.90
EMP2102,Gene Wells,ITA,EUR,3938.96
EMP2103,Sarah Chen,GBR,GBP,7453.92
EMP2104,Michael Smith,CAN,CAD,10440.69
EMP2105,Emily Johnson,AUS,AUD,10289.08
EMP2106,David Williams,FRA,EUR,5245.30
EMP2107,Lisa Brown,DEU,EUR,12484.76
EMP2108,James Davis,JPN,JPY,12646.88
EMP2109,Maria Miller,SGP,SGD,11209.48
EMP2110,Robert Wilson,NLD,EUR,5785.91
EMP2111,Jennifer Moore,SWE,SEK,14199.79
EMP2112,William Taylor,CHE,CHF,14573.07
EMP2113,Patricia Anderson,USA,USD,13665.61
EMP2114,Richard Thomas,ITA,EUR,14366.48
EMP2115,Linda Jackson,GBR,GBP,8502.28
EMP2116,Joseph White,CAN,CAD,8086.27
EMP2117,Elizabeth Harris,AUS,AUD,7237.36
EMP2118,Thomas Martin,FRA,EUR,5369.23
EMP2119,Jessica Thompson,DEU,EUR,11139.34
EMP2120,Charles Garcia,JPN,JPY,10940.73
EMP2121,Susan Martinez,SGP,SGD,8567.17
EMP2122,Christopher Robinson,NLD,EUR,12432.57
EMP2123,Karen Clark,SWE,SEK,7523.87
EMP2124,Daniel Rodriguez,CHE,CHF,8435.45
EMP2125,Nancy Lewis,USA,USD,5232.62
EMP2126,Matthew Lee,ITA,EUR,14903.20
EMP2127,Betty Walker,GBR,GBP,10304.45
EMP2128,Anthony Hall,CAN,CAD,7062.49
EMP2129,Margaret Allen,AUS,AUD,11300.17
EMP2130,Mark Young,FRA,EUR,4787.95
EMP2131,Stacy Jones,DEU,EUR,5129.36
EMP2132,Gene Wells,JPN,JPY,7448.16
EMP2133,Sarah Chen,SGP,SGD,11728.47
EMP2134,Michael Smith,NLD,EUR,7279.30
EMP2135,Emily Johnson,SWE,SEK,11158.04
EMP2136,David Williams,CHE,CHF,5248.54
EMP2137,Lisa Brown,USA,USD,14562.86
EMP2138,James Davis,ITA,EUR,5898.48
EMP2139,Maria Miller,GBR,GBP,3648.83
EMP2140,Robert Wilson,CAN,CAD,8180.72
EMP2141,Jennifer Moore,AUS,AUD,4551.92
EMP2142,William Taylor,FRA,EUR,14907.39
EMP2143,Patricia Anderson,DEU,EUR,13971.08
EMP2144,Richard Thomas,JPN,JPY,4455.80
EMP2145,Linda Jackson,SGP,SGD,5984.54
EMP2146,Joseph White,NLD,EUR,8765.05
EMP2147,Elizabeth Harris,SWE,SEK,12699.24
EMP2148,Thomas Martin,CHE,CHF,3540.80
EMP2149,Jessica Thompson,USA,USD,14683.27
EMP2150,Charles Garcia,ITA,EUR,9295.08
EMP2151,Susan Martinez,GBR,GBP,3458.20
EMP2152,Christopher Robinson,CAN,CAD,9848.46
EMP2153,Karen Clark,AUS,AUD,8892.31
EMP2154,Daniel Rodriguez,FRA,EUR,7168.29
EMP2155,Nancy Lewis,DEU,EUR,5549.01
EMP2156,Matthew Lee,JPN,JPY,14688.16
EMP2157,Betty Walker,SGP,SGD,9312.46
EMP2158,Anthony Hall,NLD,EUR,10345.46
EMP2159,Margaret Allen,SWE,SEK,5620.18
EMP2160,Mark Young,CHE,CHF,12863.93
EMP2161,Stacy Jones,USA,USD,3119.37
EMP2162,Gene Wells,ITA,EUR,14114.51
EMP2163,Sarah Chen,GBR,GBP,10487.69
EMP2164,Michael Smith,CAN,CAD,8187.35
EMP2165,Emily Johnson,AUS,AUD,4494.01
EMP2166,David Williams,FRA,EUR,11663.21
EMP2167,Lisa Brown,DEU,EUR,14916.13
EMP2168,James Davis,JPN,JPY,3322.02
EMP2169,Maria Miller,SGP,SGD,3819.40
EMP2170,Robert Wilson,NLD,EUR,13583.58
EMP2171,Jennifer Moore,SWE,SEK,4776.21
EMP2172,William Taylor,CHE,CHF,8782.90
EMP2173,Patricia Anderson,USA,USD,7685.07
EMP2174,Richard Thomas,ITA,EUR,13941.76
EMP2175,Linda Jackson,GBR,GBP,8105.52
EMP2176,Joseph White,CAN,CAD,7813.16
EMP2177,Elizabeth Harris,AUS,AUD,8243.20
EMP2178,Thomas Martin,FRA,EUR,9941.03
EMP2179,Jessica Thompson,DEU,EUR,5207.35
EMP2180,Charles Garcia,JPN,JPY,3603.72
EMP2181,Susan Martinez,SGP,SGD,6705.63
EMP2182,Christopher Robinson,NLD,EUR,10101.78
EMP2183,Karen Clark,SWE,SEK,4066.22
EMP2184,Daniel Rodriguez,CHE,CHF,10228.86
EMP2185,Nancy Lewis,USA,USD,6065.98
EMP2186,Matthew Lee,ITA,EUR,4967.70
EMP2187,Betty Walker,GBR,GBP,11727.96
EMP2188,Anthony Hall,CAN,CAD,10891.59
EMP2189,Margaret Allen,AUS,AUD,14106.08
EMP2190,Mark Young,FRA,EUR,13072.46
EMP2191,Stacy Jones,DEU,EUR,3995.08
EMP2192,Gene Wells,JPN,JPY,10616.64
EMP2193,Sarah Chen,SGP,SGD,12315.59
EMP2194,Michael Smith,NLD,EUR,7571.96
EMP2195,Emily Johnson,SWE,SEK,13066.15
EMP2196,David Williams,CHE,CHF,9130.24
EMP2197,Lisa Brown,USA,USD,10315.10
EMP2198,James Davis,ITA,EUR,5632.24
EMP2199,Maria Miller,GBR,GBP,14258.06
EMP2200,Robert Wilson,CAN,CAD,10340.24
EMP2201,Jennifer Moore,AUS,AUD,9976.51
EMP2202,William Taylor,FRA,EUR,10711.51
EMP2203,Patricia Anderson,DEU,EUR,13497.35
EMP2204,Richard Thomas,JPN,JPY,4395.83
EMP2205,Linda Jackson,SGP,SGD,12885.83
EMP2206,Joseph White,NLD,EUR,10521.83
EMP2207,Elizabeth Harris,SWE,SEK,9555.68
EMP2208,Thomas Martin,CHE,CHF,7616.86
EMP2209,Jessica Thompson,USA,USD,4460.28
EMP2210,Charles Garcia,ITA,EUR,8753.11
EMP2211,Susan Martinez,GBR,GBP,13967.53
EMP2212,Christopher Robinson,CAN,CAD,13606.77
EMP2213,Karen Clark,AUS,AUD,3611.50
EMP2214,Daniel Rodriguez,FRA,EUR,8027.56
EMP2215,Nancy Lewis,DEU,EUR,7505.88
EMP2216,Matthew Lee,JPN,JPY,10749.58
EMP2217,Betty Walker,SGP,SGD,7514.80
EMP2218,Anthony Hall,NLD,EUR,9048.38
EMP2219,Margaret Allen,SWE,SEK,9513.06
EMP2220,Mark Young,CHE,CHF,12302.80
EMP2221,Stacy Jones,USA,USD,8624.65
EMP2222,Gene Wells,ITA,EUR,4039.73
EMP2223,Sarah Chen,GBR,GBP,14871.13
EMP2224,Michael Smith,CAN,CAD,6702.23
EMP2225,Emily Johnson,AUS,AUD,12396.83
EMP2226,David Williams,FRA,EUR,11838.27
EMP2227,Lisa Brown,DEU,EUR,12958.25
EMP2228,James Davis,JPN,JPY,3000.40
EMP2229,Maria Miller,SGP,SGD,4421.89
EMP2230,Robert Wilson,NLD,EUR,10486.61
EMP2231,Jennifer Moore,SWE,SEK,3020.13
EMP2232,William Taylor,CHE,CHF,12677.57
EMP2233,Patricia Anderson,USA,USD,8935.52
EMP2234,Richard Thomas,ITA,EUR,5338.02
EMP2235,Linda Jackson,GBR,GBP,12250.08
EMP2236,Joseph White,CAN,CAD,4345.07
EMP2237,Elizabeth Harris,AUS,AUD,13137.40
EMP2238,Thomas Martin,FRA,EUR,14307.28
EMP2239,Jessica Thompson,DEU,EUR,6353.33
EMP2240,Charles Garcia,JPN,JPY,12726.26
EMP2241,Susan Martinez,SGP,SGD,12520.75
EMP2242,Christopher Robinson,NLD,EUR,3139.99
EMP2243,Karen Clark,SWE,SEK,5473.18
EMP2244,Daniel Rodriguez,CHE,CHF,8923.88
EMP2245,Nancy Lewis,USA,USD,7121.97
EMP2246,Matthew Lee,ITA,EUR,10671.92
EMP2247,Betty Walker,GBR,GBP,4787.83
EMP2248,Anthony Hall,CAN,CAD,10552.40
EMP2249,Margaret Allen,AUS,AUD,6179.26
EMP2250,Mark Young,FRA,EUR,9970.98
EMP2251,Stacy Jones,DEU,EUR,14533.14
EMP2252,Gene Wells,JPN,JPY,13666.16
EMP2253,Sarah Chen,SGP,SGD,4323.34
EMP2254,Michael Smith,NLD,EUR,8030.56
EMP2255,Emily Johnson,SWE,SEK,8024.16
EMP2256,David Williams,CHE,CHF,12089.18
EMP2257,Lisa Brown,USA,USD,12399.68
EMP2258,James Davis,ITA,EUR,11164.49
EMP2259,Maria Miller,GBR,GBP,3926.21
EMP2260,Robert Wilson,CAN,CAD,7183.85
EMP2261,Jennifer Moore,AUS,AUD,8165.28
EMP2262,William Taylor,FRA,EUR,12500.94
EMP2263,Patricia Anderson,DEU,EUR,9118.07
EMP2264,Richard Thomas,JPN,JPY,8094.51
EMP2265,Linda Jackson,SGP,SGD,7901.95
EMP2266,Joseph White,NLD,EUR,11984.52
EMP2267,Elizabeth Harris,SWE,SEK,5043.34
EMP2268,Thomas Martin,CHE,CHF,3344.92
EMP2269,Jessica Thompson,USA,USD,12002.86
EMP2270,Charles Garcia,ITA,EUR,3257.21
EMP2271,Susan Martinez,GBR,GBP,4868.14
EMP2272,Christopher Robinson,CAN,CAD,10352.92
EMP2273,Karen Clark,AUS,AUD,14765.93
EMP2274,Daniel Rodriguez,FRA,EUR,6211.86
EMP2275,Nancy Lewis,DEU,EUR,4117.98
EMP2276,Matthew Lee,JPN,JPY,5264.44
EMP2277,Betty Walker,SGP,SGD,13501.13
EMP2278,Anthony Hall,NLD,EUR,9090.75
EMP2279,Margaret Allen,SWE,SEK,10273.51
EMP2280,Mark Young,CHE,CHF,10475.41
EMP2281,Stacy Jones,USA,USD,3598.09
EMP2282,Gene Wells,ITA,EUR,10245.58
EMP2283,Sarah Chen,GBR,GBP,8632.37
EMP2284,Michael Smith,CAN,CAD,7922.98
EMP2285,Emily Johnson,AUS,AUD,11780.63
EMP2286,David Williams,FRA,EUR,5397.56
EMP2287,Lisa Brown,DEU,EUR,4508.01
EMP2288,James Davis,JPN,JPY,11347.66
EMP2289,Maria Miller,SGP,SGD,14118.16
EMP2290,Robert Wilson,NLD,EUR,10745.61
EMP2291,Jennifer Moore,SWE,SEK,11150.44
EMP2292,William Taylor,CHE,CHF,10645.31
EMP2293,Patricia Anderson,USA,USD,3771.90
EMP2294,Richard Thomas,ITA,EUR,7598.95
EMP2295,Linda Jackson,GBR,GBP,3640.21
EMP2296,Joseph White,CAN,CAD,5853.69
EMP2297,Elizabeth Harris,AUS,AUD,3414.80
EMP2298,Thomas Martin,FRA,EUR,13701.48
EMP2299,Jessica Thompson,DEU,EUR,3639.13
EMP2300,Charles Garcia,JPN,JPY,4928.56
EMP2301,Susan Martinez,SGP,SGD,4218.85
EMP2302,Christopher Robinson,NLD,EUR,10943.52
EMP2303,Karen Clark,SWE,SEK,12678.19
EMP2304,Daniel Rodriguez,CHE,CHF,5252.05
EMP2305,Nancy Lewis,USA,USD,8416.06
EMP2306,Matthew Lee,ITA,EUR,14467.32
EMP2307,Betty Walker,GBR,GBP,5651.07
EMP2308,Anthony Hall,CAN,CAD,10389.62
EMP2309,Margaret Allen,AUS,AUD,6631.94
EMP2310,Mark Young,FRA,EUR,4862.14
EMP2311,Stacy Jones,DEU,EUR,7771.74
EMP2312,Gene Wells,JPN,JPY,10914.30
EMP2313,Sarah Chen,SGP,SGD,9913.21
EMP2314,Michael Smith,NLD,EUR,7511.07
EMP2315,Emily Johnson,SWE,SEK,7877.17
EMP2316,David Williams,CHE,CHF,4444.54
EMP2317,Lisa Brown,USA,USD,9777.61
EMP2318,James Davis,ITA,EUR,13113.86
EMP2319,Maria Miller,GBR,GBP,9387.02
EMP2320,Robert Wilson,CAN,CAD,7896.34
EMP2321,Jennifer Moore,AUS,AUD,14223.24
EMP2322,William Taylor,FRA,EUR,3136.43
EMP2323,Patricia Anderson,DEU,EUR,3234.85
EMP2324,Richard Thomas,JPN,JPY,12129.06
EMP2325,Linda Jackson,SGP,SGD,14668.68
EMP2326,Joseph White,NLD,EUR,11260.78
EMP2327,Elizabeth Harris,SWE,SEK,7789.30
EMP2328,Thomas Martin,CHE,CHF,5527.66
EMP2329,Jessica Thompson,USA,USD,5279.74
EMP2330,Charles Garcia,ITA,EUR,10858.99
EMP2331,Susan Martinez,GBR,GBP,5604.53
EMP2332,Christopher Robinson,CAN,CAD,11608.66
EMP2333,Karen Clark,AUS,AUD,7457.69
EMP2334,Daniel Rodriguez,FRA,EUR,9087.49
EMP2335,Nancy Lewis,DEU,EUR,12252.42
EMP2336,Matthew Lee,JPN,JPY,13481.00
EMP2337,Betty Walker,SGP,SGD,14857.92
EMP2338,Anthony Hall,NLD,EUR,8043.96
EMP2339,Margaret Allen,SWE,SEK,10767.48
EMP2340,Mark Young,CHE,CHF,8098.77
EMP2341,Stacy Jones,USA,USD,14405.59
EMP2342,Gene Wells,ITA,EUR,8028.94
EMP2343,Sarah Chen,GBR,GBP,3198.73
EMP2344,Michael Smith,CAN,CAD,3493.14
EMP2345,Emily Johnson,AUS,AUD,7180.54
EMP2346,David Williams,FRA,EUR,12166.91
EMP2347,Lisa Brown,DEU,EUR,14853.43
EMP2348,James Davis,JPN,JPY,7558.90
EMP2349,Maria Miller,SGP,SGD,8605.34
EMP2350,Robert Wilson,NLD,EUR,11053.04
EMP2351,Jennifer Moore,SWE,SEK,14126.35
EMP2352,William Taylor,CHE,CHF,10443.47
EMP2353,Patricia Anderson,USA,USD,3573.59
EMP2354,Richard Thomas,ITA,EUR,8702.58
EMP2355,Linda Jackson,GBR,GBP,4677.95
EMP2356,Joseph White,CAN,CAD,3668.03
EMP2357,Elizabeth Harris,AUS,AUD,4065.00
EMP2358,Thomas Martin,FRA,EUR,3220.12
EMP2359,Jessica Thompson,DEU,EUR,11555.82
EMP2360,Charles Garcia,JPN,JPY,14988.54
EMP2361,Susan Martinez,SGP,SGD,5911.25
EMP2362,Christopher Robinson,NLD,EUR,14306.73
EMP2363,Karen Clark,SWE,SEK,7101.60
EMP2364,Daniel Rodriguez,CHE,CHF,12403.36
EMP2365,Nancy Lewis,USA,USD,14546.72
EMP2366,Matthew Lee,ITA,EUR,13775.55
EMP2367,Betty Walker,GBR,GBP,14061.86
EMP2368,Anthony Hall,CAN,CAD,9673.75
EMP2369,Margaret Allen,AUS,AUD,8644.01
EMP2370,Mark Young,FRA,EUR,8376.62
EMP2371,Stacy Jones,DEU,EUR,13858.10
EMP2372,Gene Wells,JPN,JPY,12024.38
EMP2373,Sarah Chen,SGP,SGD,9361.43
EMP2374,Michael Smith,NLD,EUR,13243.87
EMP2375,Emily Johnson,SWE,SEK,4876.21
EMP2376,David Williams,CHE,CHF,12957.03
EMP2377,Lisa Brown,USA,USD,6942.55
EMP2378,James Davis,ITA,EUR,7943.25
EMP2379,Maria Miller,GBR,GBP,4602.21
EMP2380,Robert Wilson,CAN,CAD,14802.25
EMP2381,Jennifer Moore,AUS,AUD,9739.53
EMP2382,William Taylor,FRA,EUR,5136.06
EMP2383,Patricia Anderson,DEU,EUR,12583.68
EMP2384,Richard Thomas,JPN,JPY,10412.22
EMP2385,Linda Jackson,SGP,SGD,6097.10
EMP2386,Joseph White,NLD,EUR,12484.05
EMP2387,Elizabeth Harris,SWE,SEK,13703.52
EMP2388,Thomas Martin,CHE,CHF,3449.43
EMP2389,Jessica Thompson,USA,USD,13748.64
EMP2390,Charles Garcia,ITA,EUR,11082.11
EMP2391,Susan Martinez,GBR,GBP,4693.31
EMP2392,Christopher Robinson,CAN,CAD,11766.98
EMP2393,Karen Clark,AUS,AUD,8498.20
EMP2394,Daniel Rodriguez,FRA,EUR,11394.41
EMP2395,Nancy Lewis,DEU,EUR,13827.15
EMP2396,Matthew Lee,JPN,JPY,6315.22
EMP2397,Betty Walker,SGP,SGD,11170.83
EMP2398,Anthony Hall,NLD,EUR,5335.13
EMP2399,Margaret Allen,SWE,SEK,7174.03
EMP2400,Mark Young,CHE,CHF,9756.65
EMP2401,Stacy Jones,USA,USD,3684.10
EMP2402,Gene Wells,ITA,EUR,6212.90
EMP2403,Sarah Chen,GBR,GBP,6621.20
EMP2404,Michael Smith,CAN,CAD,13141.07
EMP2405,Emily Johnson,AUS,AUD,5728.98
EMP2406,David Williams,FRA,EUR,14408.31
EMP2407,Lisa Brown,DEU,EUR,6770.09
EMP2408,James Davis,JPN,JPY,12429.03
EMP2409,Maria Miller,SGP,SGD,6342.02
EMP2410,Robert Wilson,NLD,EUR,5730.95
EMP2411,Jennifer Moore,SWE,SEK,4395.90
EMP2412,William Taylor,CHE,CHF,9249.88
EMP2413,Patricia Anderson,USA,USD,5763.49
EMP2414,Richard Thomas,ITA,EUR,4712.25
EMP2415,Linda Jackson,GBR,GBP,14302.51
EMP2416,Joseph White,CAN,CAD,7719.24
EMP2417,Elizabeth Harris,AUS,AUD,12114.75
EMP2418,Thomas Martin,FRA,EUR,8218.68
EMP2419,Jessica Thompson,DEU,EUR,6699.82
EMP2420,Charles Garcia,JPN,JPY,8358.86
EMP2421,Susan Martinez,SGP,SGD,9212.39
EMP2422,Christopher Robinson,NLD,EUR,8828.27
EMP2423,Karen Clark,SWE,SEK,10102.23
EMP2424,Daniel Rodriguez,CHE,CHF,12798.09
EMP2425,Nancy Lewis,USA,USD,4257.30
EMP2426,Matthew Lee,ITA,EUR,13300.15
EMP2427,Betty Walker,GBR,GBP,13663.37
EMP2428,Anthony Hall,CAN,CAD,8611.38
EMP2429,Margaret Allen,AUS,AUD,8388.70
EMP2430,Mark Young,FRA,EUR,13598.10
EMP2431,Stacy Jones,DEU,EUR,10384.94
EMP2432,Gene Wells,JPN,JPY,5108.99
EMP2433,Sarah Chen,SGP,SGD,10071.03
EMP2434,Michael Smith,NLD,EUR,10006.49
EMP2435,Emily Johnson,SWE,SEK,12026.83
EMP2436,David Williams,CHE,CHF,4500.78
EMP2437,Lisa Brown,USA,USD,3211.49
EMP2438,James Davis,ITA,EUR,4075.98
EMP2439,Maria Miller,GBR,GBP,5291.63
EMP2440,Robert Wilson,CAN,CAD,3319.70
EMP2441,Jennifer Moore,AUS,AUD,8763.48
EMP2442,William Taylor,FRA,EUR,12509.81
EMP2443,Patricia Anderson,DEU,EUR,9162.96
EMP2444,Richard Thomas,JPN,JPY,10495.29
EMP2445,Linda Jackson,SGP,SGD,12334.63
EMP2446,Joseph White,NLD,EUR,7903.10
EMP2447,Elizabeth Harris,SWE,SEK,14662.06
EMP2448,Thomas Martin,CHE,CHF,9582.08
EMP2449,Jessica Thompson,USA,USD,4686.94
EMP2450,Charles Garcia,ITA,EUR,5160.56
EMP2451,Susan Martinez,GBR,GBP,13751.96
EMP2452,Christopher Robinson,CAN,CAD,6881.55
EMP2453,Karen Clark,AUS,AUD,6226.59
EMP2454,Daniel Rodriguez,FRA,EUR,11820.23
EMP2455,Nancy Lewis,DEU,EUR,11102.22
EMP2456,Matthew Lee,JPN,JPY,7858.46
EMP2457,Betty Walker,SGP,SGD,14531.93
EMP2458,Anthony Hall,NLD,EUR,4588.65
EMP2459,Margaret Allen,SWE,SEK,4751.89
EMP2460,Mark Young,CHE,CHF,3784.93
EMP2461,Stacy Jones,USA,USD,8987.40
EMP2462,Gene Wells,ITA,EUR,14982.72
EMP2463,Sarah Chen,GBR,GBP,3711.72
EMP2464,Michael Smith,CAN,CAD,5631.85
EMP2465,Emily Johnson,AUS,AUD,4089.77
EMP2466,David Williams,FRA,EUR,4713.14
EMP2467,Lisa Brown,DEU,EUR,11828.27
EMP2468,James Davis,JPN,JPY,5989.85
EMP2469,Maria Miller,SGP,SGD,13325.72
EMP2470,Robert Wilson,NLD,EUR,7716.68
EMP2471,Jennifer Moore,SWE,SEK,11463.39
EMP2472,William Taylor,CHE,CHF,5232.93
EMP2473,Patricia Anderson,USA,USD,7535.47
EMP2474,Richard Thomas,ITA,EUR,4802.90
EMP2475,Linda Jackson,GBR,GBP,14967.03
EMP2476,Joseph White,CAN,CAD,8239.79
EMP2477,Elizabeth Harris,AUS,AUD,9633.96
EMP2478,Thomas Martin,FRA,EUR,6614.31
EMP2479,Jessica Thompson,DEU,EUR,10473.12
EMP2480,Charles Garcia,JPN,JPY,3586.57
EMP2481,Susan Martinez,SGP,SGD,14350.49
EMP2482,Christopher Robinson,NLD,EUR,11362.07
EMP2483,Karen Clark,SWE,SEK,12659.51
EMP2484,Daniel Rodriguez,CHE,CHF,6013.43
EMP2485,Nancy Lewis,USA,USD,13262.30
EMP2486,Matthew Lee,ITA,EUR,10165.30
EMP2487,Betty Walker,GBR,GBP,4908.85
EMP2488,Anthony Hall,CAN,CAD,12719.86
EMP2489,Margaret Allen,AUS,AUD,5000.51
EMP2490,Mark Young,FRA,EUR,10376.18
EMP2491,Stacy Jones,DEU,EUR,14508.25
EMP2492,Gene Wells,JPN,JPY,8312.11
EMP2493,Sarah Chen,SGP,SGD,9064.39
EMP2494,Michael Smith,NLD,EUR,7789.57
EMP2495,Emily Johnson,SWE,SEK,6383.49
EMP2496,David Williams,CHE,CHF,13016.79
EMP2497,Lisa Brown,USA,USD,11504.08
EMP2498,James Davis,ITA,EUR,4215.85
EMP2499,Maria Miller,GBR,GBP,3231.79
EMP2500,Robert Wilson,CAN,CAD,9548.42
EMP2501,Jennifer Moore,AUS,AUD,10913.88
EMP2502,William Taylor,FRA,EUR,7771.60
EMP2503,Patricia Anderson,DEU,EUR,5290.97
EMP2504,Richard Thomas,JPN,JPY,9430.21
EMP2505,Linda Jackson,SGP,SGD,8960.58
EMP2506,Joseph White,NLD,EUR,10946.52
EMP2507,Elizabeth Harris,SWE,SEK,11235.92
EMP2508,Thomas Martin,CHE,CHF,4842.77
EMP2509,Jessica Thompson,USA,USD,4031.23
EMP2510,Charles Garcia,ITA,EUR,9140.07
EMP2511,Susan Martinez,GBR,GBP,6895.82
EMP2512,Christopher Robinson,CAN,CAD,10447.82
EMP2513,Karen Clark,AUS,AUD,3785.69
EMP2514,Daniel Rodriguez,FRA,EUR,7564.32
EMP2515,Nancy Lewis,DEU,EUR,5966.30
EMP2516,Matthew Lee,JPN,JPY,7277.75
EMP2517,Betty Walker,SGP,SGD,14726.09
EMP2518,Anthony Hall,NLD,EUR,13726.02
EMP2519,Margaret Allen,SWE,SEK,12486.64
EMP2520,Mark Young,CHE,CHF,4908.95
EMP2521,Stacy Jones,USA,USD,9868.58
EMP2522,Gene Wells,ITA,EUR,13895.53
EMP2523,Sarah Chen,GBR,GBP,11828.09
EMP2524,Michael Smith,CAN,CAD,6481.41
EMP2525,Emily Johnson,AUS,AUD,3222.97
EMP2526,David Williams,FRA,EUR,3913.61
EMP2527,Lisa Brown,DEU,EUR,8102.59
EMP2528,James Davis,JPN,JPY,12288.84
EMP2529,Maria Miller,SGP,SGD,4905.21
EMP2530,Robert Wilson,NLD,EUR,8705.35
EMP2531,Jennifer Moore,SWE,SEK,11625.39
EMP2532,William Taylor,CHE,CHF,13560.10
EMP2533,Patricia Anderson,USA,USD,7823.67
EMP2534,Richard Thomas,ITA,EUR,3210.83
EMP2535,Linda Jackson,GBR,GBP,10418.74
EMP2536,Joseph White,CAN,CAD,14016.73
EMP2537,Elizabeth Harris,AUS,AUD,4613.29
EMP2538,Thomas Martin,FRA,EUR,13183.57
EMP2539,Jessica Thompson,DEU,EUR,11689.36
EMP2540,Charles Garcia,JPN,JPY,10545.10
EMP2541,Susan Martinez,SGP,SGD,11567.61
EMP2542,Christopher Robinson,NLD,EUR,12656.32
EMP2543,Karen Clark,SWE,SEK,10888.43
EMP2544,Daniel Rodriguez,CHE,CHF,4322.22
EMP2545,Nancy Lewis,USA,USD,11645.16
EMP2546,Matthew Lee,ITA,EUR,6909.68
EMP2547,Betty Walker,GBR,GBP,12601.64
EMP2548,Anthony Hall,CAN,CAD,13401.43
EMP2549,Margaret Allen,AUS,AUD,5917.67
EMP2550,Mark Young,FRA,EUR,12707.73
EMP2551,Stacy Jones,DEU,EUR,6009.77
EMP2552,Gene Wells,JPN,JPY,10433.37
EMP2553,Sarah Chen,SGP,SGD,5222.35
EMP2554,Michael Smith,NLD,EUR,14194.55
EMP2555,Emily Johnson,SWE,SEK,9736.03
EMP2556,David Williams,CHE,CHF,12077.17
EMP2557,Lisa Brown,USA,USD,10045.30
EMP2558,James Davis,ITA,EUR,7688.56
EMP2559,Maria Miller,GBR,GBP,3597.85
EMP2560,Robert Wilson,CAN,CAD,14673.30
EMP2561,Jennifer Moore,AUS,AUD,11829.77
EMP2562,William Taylor,FRA,EUR,14142.43
EMP2563,Patricia Anderson,DEU,EUR,11078.07
EMP2564,Richard Thomas,JPN,JPY,14562.68
EMP2565,Linda Jackson,SGP,SGD,7935.61
EMP2566,Joseph White,NLD,EUR,9181.34
EMP2567,Elizabeth Harris,SWE,SEK,11596.30
EMP2568,Thomas Martin,CHE,CHF,12285.73
EMP2569,Jessica Thompson,USA,USD,14312.79
EMP2570,Charles Garcia,ITA,EUR,7480.25
EMP2571,Susan Martinez,GBR,GBP,10386.78
EMP2572,Christopher Robinson,CAN,CAD,12739.25
EMP2573,Karen Clark,AUS,AUD,4948.26
EMP2574,Daniel Rodriguez,FRA,EUR,12045.94
EMP2575,Nancy Lewis,DEU,EUR,4471.24
EMP2576,Matthew Lee,JPN,JPY,11993.61
EMP2577,Betty Walker,SGP,SGD,12468.76
EMP2578,Anthony Hall,NLD,EUR,13948.83
EMP2579,Margaret Allen,SWE,SEK,3307.51
EMP2580,Mark Young,CHE,CHF,3001.76
EMP2581,Stacy Jones,USA,USD,13573.18
EMP2582,Gene Wells,ITA,EUR,8689.56
EMP2583,Sarah Chen,GBR,GBP,3098.08
EMP2584,Michael Smith,CAN,CAD,6809.45
EMP2585,Emily Johnson,AUS,AUD,11596.26
EMP2586,David Williams,FRA,EUR,14800.13
EMP2587,Lisa Brown,DEU,EUR,11110.53
EMP2588,James Davis,JPN,JPY,13724.82
EMP2589,Maria Miller,SGP,SGD,6578.91
EMP2590,Robert Wilson,NLD,EUR,10958.11
EMP2591,Jennifer Moore,SWE,SEK,14368.76
EMP2592,William Taylor,CHE,CHF,10756.34
EMP2593,Patricia Anderson,USA,USD,3417.71
EMP2594,Richard Thomas,ITA,EUR,13008.56
EMP2595,Linda Jackson,GBR,GBP,14633.92
EMP2596,Joseph White,CAN,CAD,14962.85
EMP2597,Elizabeth Harris,AUS,AUD,11561.58
EMP2598,Thomas Martin,FRA,EUR,6302.58
EMP2599,Jessica Thompson,DEU,EUR,12354.24
EMP2600,Charles Garcia,JPN,JPY,10153.91
EMP2601,Susan Martinez,SGP,SGD,7921.70
EMP2602,Christopher Robinson,NLD,EUR,13209.65
EMP2603,Karen Clark,SWE,SEK,3780.32
EMP2604,Daniel Rodriguez,CHE,CHF,9341.18
EMP2605,Nancy Lewis,USA,USD,5149.76
EMP2606,Matthew Lee,ITA,EUR,14674.25
EMP2607,Betty Walker,GBR,GBP,6713.12
EMP2608,Anthony Hall,CAN,CAD,9065.92
EMP2609,Margaret Allen,AUS,AUD,7053.11
EMP2610,Mark Young,FRA,EUR,5649.26
EMP2611,Stacy Jones,DEU,EUR,4943.42
EMP2612,Gene Wells,JPN,JPY,10720.11
EMP2613,Sarah Chen,SGP,SGD,7784.05
EMP2614,Michael Smith,NLD,EUR,12781.36
EMP2615,Emily Johnson,SWE,SEK,5838.18
EMP2616,David Williams,CHE,CHF,11624.47
EMP2617,Lisa Brown,USA,USD,12904.23
EMP2618,James Davis,ITA,EUR,8608.41
EMP2619,Maria Miller,GBR,GBP,13972.77
EMP2620,Robert Wilson,CAN,CAD,7338.48
EMP2621,Jennifer Moore,AUS,AUD,6878.93
EMP2622,William Taylor,FRA,EUR,10777.96
EMP2623,Patricia Anderson,DEU,EUR,10819.40
EMP2624,Richard Thomas,JPN,JPY,13468.34
EMP2625,Linda Jackson,SGP,SGD,14203.42
